epoch,train_lossGenerator,train_lossDiscriminator,val_lossGenerator,val_lossDiscriminator,val_PSNR,val_SSIM,epoch_time_sec
76,6.6147341846525824,0.6403316192819161,6.573199422615477,0.6194089307138573,21.656534318136373,0.8779462857428514,124.15780234336853
77,6.615325437283894,0.629578707402335,6.457325722355529,0.6471541629174166,22.04335695360928,0.8920126131023796,124.61337947845459
78,6.571467067386949,0.6363406640205601,6.711453021895621,0.6855311554876524,21.87141321735653,0.8893970229391621,124.66569972038269
79,6.542269015191864,0.630171082832433,6.429485196710658,0.6197936194011198,21.828862352529494,0.8886890590631874,122.99167203903198
80,6.489228528916956,0.651739915417586,6.290819961007799,0.6866210254042941,21.642868301339732,0.8867423780868826,123.63169550895691
81,6.494576749769628,0.6391983850719014,6.351280525144971,0.6299029744832284,21.421701597180565,0.886238963144871,123.30800652503967
82,6.525059283775901,0.6354664660951753,6.1403605997550486,0.6661708673890222,21.581514947010596,0.8841343059513097,124.60691785812378
83,6.475953612823049,0.6658377769746464,6.520920425289942,0.6279979355691362,21.641452959408117,0.8911892426202259,123.18683552742004
84,6.6297104711422215,0.6082068929806319,6.660387453759248,0.5631920002718206,21.657527869426115,0.890171575059988,122.8235216140747
85,6.650650008031314,0.636679551112971,6.649812225054989,0.6689778255286443,20.717690836832634,0.8744694420490902,123.99336266517639
86,6.507505051273597,0.6410193005148495,6.334999406368726,0.6475965549077685,21.08863852229554,0.8821036573935213,124.66045951843262
87,6.4909214452983,0.6174026150380008,6.32349623825235,0.6122143735315437,21.788115814337132,0.893109464044691,124.71103119850159
88,6.44089851378427,0.6358411506547634,6.4285197647970405,0.6812987011972605,21.373081633673266,0.879315445504649,123.88485884666443
89,6.451731276471633,0.6635267268381141,6.469103054389122,0.6411212874612577,21.427914417116575,0.8842452212682463,124.32831311225891
90,6.505671586903041,0.6240277883452957,6.115838551039792,0.6305704679376625,21.585537579984003,0.891508612340032,125.06318402290344
91,6.437204637872294,0.6187750714364216,6.647618913717256,0.5235430452971905,20.857683150869825,0.8758117517121575,123.44938111305237
92,6.549007921411482,0.6315951879750099,6.219245213457309,0.6688686676727155,21.645902069586082,0.8950293925589882,125.29581189155579
93,6.538308309450743,0.6339714264881179,6.217025344931014,0.6381649451359728,21.53467119076185,0.8890625195273445,122.72996807098389
94,6.5235592245978005,0.6059357352244964,6.81856050664867,0.6938184140515646,21.727193623775246,0.8806092297165566,124.04796195030212
95,6.410064081429066,0.6360933840996897,6.463535417916416,0.5922730004780294,21.59402025844831,0.8896415052926915,125.13389539718628
96,6.345230245081877,0.6344844134393467,6.330758067136573,0.650242119544841,21.082675652369527,0.8752429201659668,123.56314897537231
97,6.324971256351079,0.6428868451309104,6.378851182888423,0.6311800139972006,21.085514147170567,0.8832439566774145,125.22285437583923
98,6.261518594604648,0.6456270025446583,6.353148901469706,0.6480413878161868,21.187300039992003,0.8833075181838632,124.71487522125244
99,6.2346179208197015,0.6491615070760101,6.341561375224955,0.6283400058269596,21.42081427464507,0.883405350179964,124.77427458763123
100,6.232910209913177,0.6317307163931793,6.516137397520496,0.6518632796878124,20.946916866626676,0.8782942630223955,121.97538685798645
